Latitude,Longitude,Trail Name,Count,Time,week_of_month
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,772,08-29-2019,5
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,716,08-30-2019,5
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1354,08-31-2019,5
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1091,09-01-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1589,09-02-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1002,09-03-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,851,09-04-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1045,09-05-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,920,09-06-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1337,09-07-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1042,09-08-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,850,09-09-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,842,09-10-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,792,09-11-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,763,09-12-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,930,09-13-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1391,09-14-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1276,09-15-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,837,09-16-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,730,09-17-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,848,09-18-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,803,09-19-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,861,09-20-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,855,09-21-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1112,09-22-2019,4
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,663,09-23-2019,4
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,693,09-24-2019,4
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,853,09-25-2019,4
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,818,09-26-2019,4
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,878,09-27-2019,4
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,766,09-28-2019,4
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1370,09-29-2019,5
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,675,09-30-2019,5
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1483,10-01-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1037,10-02-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1165,10-03-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,3806,10-04-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,5508,10-05-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,4096,10-06-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1617,10-07-2019,1
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1996,10-08-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1316,10-09-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,877,10-10-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,11393,10-11-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,13710,10-12-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,11927,10-13-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,1320,10-14-2019,2
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,808,10-15-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,2568,10-16-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,3181,10-17-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,2549,10-18-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,2707,10-19-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,2510,10-20-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,2839,10-21-2019,3
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,3101,10-22-2019,4
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,2107,10-23-2019,4
30.274193,-97.772041,Butler Trail : Crenshaw Bridge - Urban Trail,2076,10-24-2019,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-17-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-18-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-19-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-20-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-21-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-22-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-23-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-24-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-25-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-26-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-27-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-28-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,02-29-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-01-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-02-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-03-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-04-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-05-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-06-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-07-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-08-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-09-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-10-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-11-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-12-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-13-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-14-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-15-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-16-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-17-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-18-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-19-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-20-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-21-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-22-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-23-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-24-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-25-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-26-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-27-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-28-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-29-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-30-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,03-31-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-01-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-02-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-03-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-04-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-05-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-06-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-07-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-08-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-09-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-10-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-11-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-12-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-13-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-14-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-15-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-16-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-17-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-18-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-19-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-20-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-21-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-22-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-23-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-24-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-25-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-26-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-27-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-28-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-29-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,04-30-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-01-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-02-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-03-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-04-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-05-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-06-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-07-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-08-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-09-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-10-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-11-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-12-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-13-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-14-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-15-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-16-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-17-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-18-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-19-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-20-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-21-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-22-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-23-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-24-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-25-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-26-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-27-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-28-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-29-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-30-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,05-31-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-01-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-02-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-03-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-04-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-05-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-06-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-07-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-08-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-09-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-10-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-11-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-12-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-13-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-14-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-15-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-16-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-17-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-18-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-19-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-20-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-21-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-22-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-23-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-24-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-25-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-26-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-27-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-28-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-29-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,06-30-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-01-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-02-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-03-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-04-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-05-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-06-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-07-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-08-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-09-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-10-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-11-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-12-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-13-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-14-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-15-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-16-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-17-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-18-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-19-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-20-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-21-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-22-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-23-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-24-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-25-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-26-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-27-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-28-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-29-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-30-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,07-31-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-01-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-02-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-03-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-04-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-05-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-06-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-07-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-08-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-09-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-10-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-11-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-12-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-13-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-14-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-15-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-16-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-17-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-18-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-19-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-20-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-21-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-22-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-23-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-24-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-25-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-26-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-27-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-28-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-29-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-30-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,08-31-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-01-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-02-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-03-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-04-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-05-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-06-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-07-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-08-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-09-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-10-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-11-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-12-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-13-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-14-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-15-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-16-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-17-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-18-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-19-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-20-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-21-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-22-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-23-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-24-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-25-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-26-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-27-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-28-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-29-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,09-30-2016,5
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-01-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-02-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-03-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-04-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-05-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-06-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-07-2016,1
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-08-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-09-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-10-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-11-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-12-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-13-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-14-2016,2
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-15-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-16-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-17-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-18-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-19-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-20-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-21-2016,3
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-22-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-23-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-24-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-25-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-26-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-27-2016,4
30.251025,-97.713338,Butler Trail : Longhorn Dam - Urban Trail,,10-28-2016,4
